App_Age,App_Race,birst_constant_one,row
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
36,CAUCASIAN,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,BLACK,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
37,CAUCASIAN,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,BLACK,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
38,CAUCASIAN,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,BLACK,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
39,CAUCASIAN,\N,\N
40,BLACK,\N,\N
40,BLACK,\N,\N
40,BLACK,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
40,CAUCASIAN,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,BLACK,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
41,CAUCASIAN,\N,\N
42,BLACK,\N,\N
42,BLACK,\N,\N
42,BLACK,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
42,CAUCASIAN,\N,\N
43,BLACK,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
43,CAUCASIAN,\N,\N
44,BLACK,\N,\N
44,BLACK,\N,\N
44,BLACK,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
44,CAUCASIAN,\N,\N
45,BLACK,\N,\N
45,BLACK,\N,\N
45,BLACK,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
45,CAUCASIAN,\N,\N
46,BLACK,\N,\N
46,BLACK,\N,\N
46,BLACK,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
46,CAUCASIAN,\N,\N
47,BLACK,\N,\N
47,BLACK,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
47,CAUCASIAN,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,BLACK,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
48,CAUCASIAN,\N,\N
49,BLACK,\N,\N
49,BLACK,\N,\N
49,BLACK,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
49,CAUCASIAN,\N,\N
50,BLACK,\N,\N
50,BLACK,\N,\N
50,BLACK,\N,\N
50,BLACK,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
50,CAUCASIAN,\N,\N
51,BLACK,\N,\N
51,BLACK,\N,\N
51,BLACK,\N,\N
51,BLACK,\N,\N
51,BLACK,\N,\N
51,BLACK,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
51,CAUCASIAN,\N,\N
52,BLACK,\N,\N
52,BLACK,\N,\N
52,BLACK,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
52,CAUCASIAN,\N,\N
53,BLACK,\N,\N
53,BLACK,\N,\N
53,BLACK,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
53,CAUCASIAN,\N,\N
54,BLACK,\N,\N
54,BLACK,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
54,CAUCASIAN,\N,\N
55,BLACK,\N,\N
55,BLACK,\N,\N
55,BLACK,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
55,CAUCASIAN,\N,\N
56,BLACK,\N,\N
56,BLACK,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
56,CAUCASIAN,\N,\N
57,BLACK,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
57,CAUCASIAN,\N,\N
58,BLACK,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
58,CAUCASIAN,\N,\N
59,BLACK,\N,\N
59,BLACK,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
59,CAUCASIAN,\N,\N
